policy,condition,seed,task_idx,category,n_available_tools,n_required_tools,n_tool_calls,required_tool_recall,required_tool_hit,all_required_tools_hit,mean_latency_ms,total_latency_ms,timeout_rate,timeout_events,proxy_utility
slow,degraded_5x_timeout,2,21,Single-Tool,3,1,3,1.0,1.0,1.0,4668.721184018025,14006.163552054077,0.6666666666666666,2,-0.42018490656162233
slow,degraded_5x_timeout,2,22,Single-Tool,4,3,4,1.0,1.0,1.0,1113.5628973355995,4454.251589342398,0.0,0,0.866372452319728
slow,degraded_5x_timeout,2,23,Single-Tool,4,1,4,1.0,1.0,1.0,2958.7224950538684,11834.889980215474,0.25,1,0.14495330059353573
slow,degraded_5x_timeout,2,24,Single-Tool,6,2,6,1.0,1.0,1.0,1370.8471777869,8225.0830667214,0.0,0,0.753247507998358
slow,degraded_5x_timeout,2,25,Single-Tool,7,5,7,1.0,1.0,1.0,2159.6686759291,15117.680731503702,0.42857142857142855,3,-0.9535304219451111
slow,degraded_5x_timeout,2,26,Single-Tool,3,3,3,1.0,1.0,1.0,1018.8033304449077,3056.409991334723,0.3333333333333333,1,0.40830770025995833
slow,degraded_5x_timeout,2,27,Single-Tool,4,3,4,1.0,1.0,1.0,2749.4288787247315,10997.715514898926,0.5,2,-0.32993146544696783
slow,degraded_5x_timeout,2,28,Single-Tool,6,5,6,1.0,1.0,1.0,3638.597746090804,21831.586476544824,0.3333333333333333,2,-0.6549475942963447
slow,degraded_5x_timeout,2,29,Single-Tool,5,4,5,1.0,1.0,1.0,3033.321515587312,15166.60757793656,0.8,4,-1.4549982273380968
slow,degraded_5x_timeout,2,30,Single-Tool,5,1,5,1.0,1.0,1.0,4051.260799583969,20256.303997919844,0.6,3,-1.1076891199375953
slow,degraded_5x_timeout,2,31,Single-Tool,6,4,6,1.0,1.0,1.0,2685.75470811778,16114.52824870668,0.3333333333333333,2,-0.4834358474612004
gold_oracle,degraded_5x_timeout,2,0,Single-Tool,8,4,8,1.0,1.0,1.0,3303.069111104351,26424.55288883481,0.25,2,-0.7927365866650443
gold_oracle,degraded_5x_timeout,2,1,Single-Tool,4,2,4,1.0,1.0,1.0,3752.6925607473727,15010.77024298949,0.5,2,-0.4503231072896847
gold_oracle,degraded_5x_timeout,2,2,Single-Tool,4,4,4,1.0,1.0,1.0,4761.705305741711,19046.821222966842,0.5,2,-0.5714046366890052
gold_oracle,degraded_5x_timeout,2,3,Single-Tool,3,2,3,1.0,1.0,1.0,4250.0283995545005,12750.0851986635,0.3333333333333333,1,0.11749744404009499
gold_oracle,degraded_5x_timeout,2,4,Single-Tool,5,5,5,1.0,1.0,1.0,2696.28833681704,13481.4416840852,0.0,0,0.595556749477444
gold_oracle,degraded_5x_timeout,2,5,Single-Tool,6,3,6,1.0,1.0,1.0,2316.6185518393836,13899.7113110363,0.3333333333333333,2,-0.416991339331089
gold_oracle,degraded_5x_timeout,2,6,Single-Tool,7,2,7,1.0,1.0,1.0,3495.0592287912978,24465.414601539083,0.42857142857142855,3,-1.2339624380461724
gold_oracle,degraded_5x_timeout,2,7,Single-Tool,4,2,4,1.0,1.0,1.0,3483.056542022008,13932.226168088033,0.25,1,0.08203321495735905
gold_oracle,degraded_5x_timeout,2,8,Single-Tool,3,2,3,1.0,1.0,1.0,4061.0076357422063,12183.02290722662,0.3333333333333333,1,0.13450931278320144
gold_oracle,degraded_5x_timeout,2,9,Single-Tool,10,3,8,1.0,1.0,1.0,1500.9417007487607,12007.533605990086,0.0,0,0.6397739918202975
gold_oracle,degraded_5x_timeout,2,10,Single-Tool,5,2,5,1.0,1.0,1.0,3363.444298466763,16817.221492333814,0.0,0,0.49548335522998554
gold_oracle,degraded_5x_timeout,2,11,Single-Tool,7,2,7,1.0,1.0,1.0,3772.092664721043,26404.6486530473,0.5714285714285714,4,-1.7921394595914188
gold_oracle,degraded_5x_timeout,2,12,Single-Tool,9,6,8,1.0,1.0,1.0,2258.7917573301693,18070.334058641354,0.25,2,-0.5421100217592406
gold_oracle,degraded_5x_timeout,2,13,Single-Tool,4,2,4,1.0,1.0,1.0,2344.4816976735738,9377.926790694295,0.0,0,0.7186621962791712
gold_oracle,degraded_5x_timeout,2,14,Single-Tool,5,1,5,1.0,1.0,1.0,635.218607955503,3176.093039777515,0.4,2,-0.09528279119332539
gold_oracle,degraded_5x_timeout,2,15,Single-Tool,4,4,4,1.0,1.0,1.0,1736.6777300010044,6946.710920004018,0.0,0,0.7915986723998795
gold_oracle,degraded_5x_timeout,2,16,Single-Tool,5,1,5,1.0,1.0,1.0,2692.348811622639,13461.744058113194,0.0,0,0.5961476782566042
gold_oracle,degraded_5x_timeout,2,17,Single-Tool,5,3,5,1.0,1.0,1.0,585.5946578998604,2927.973289499302,0.0,0,0.912160801315021
gold_oracle,degraded_5x_timeout,2,18,Single-Tool,7,2,7,1.0,1.0,1.0,2724.9768335636377,19074.837834945465,0.2857142857142857,2,-0.5722451350483639
gold_oracle,degraded_5x_timeout,2,19,Single-Tool,5,5,5,1.0,1.0,1.0,2762.548302107208,13812.741510536041,0.6,3,-0.9143822453160813
gold_oracle,degraded_5x_timeout,2,20,Single-Tool,5,3,5,1.0,1.0,1.0,3543.7201023719754,17718.600511859877,0.2,1,-0.031558015355796276
gold_oracle,degraded_5x_timeout,2,21,Single-Tool,3,1,3,1.0,1.0,1.0,4491.512158110242,13474.536474330727,0.3333333333333333,1,0.0957639057700781
gold_oracle,degraded_5x_timeout,2,22,Single-Tool,4,3,4,1.0,1.0,1.0,1382.2162296571626,5528.86491862865,0.25,1,0.33413405244114047
gold_oracle,degraded_5x_timeout,2,23,Single-Tool,4,1,4,1.0,1.0,1.0,2951.1805871318647,11804.722348527459,0.25,1,0.1458583295441762
gold_oracle,degraded_5x_timeout,2,24,Single-Tool,6,2,6,1.0,1.0,1.0,1263.7660383532573,7582.596230119544,0.0,0,0.7725221130964137
gold_oracle,degraded_5x_timeout,2,25,Single-Tool,7,5,7,1.0,1.0,1.0,2387.368020185725,16711.576141300076,0.5714285714285714,4,-1.501347284239002
gold_oracle,degraded_5x_timeout,2,26,Single-Tool,3,3,3,1.0,1.0,1.0,1010.5339284508722,3031.6017853526164,0.0,0,0.9090519464394216
gold_oracle,degraded_5x_timeout,2,27,Single-Tool,4,3,4,1.0,1.0,1.0,3365.40849213918,13461.63396855672,0.25,1,0.09615098094329844
gold_oracle,degraded_5x_timeout,2,28,Single-Tool,6,5,6,1.0,1.0,1.0,3854.3463718228963,23126.07823093738,0.3333333333333333,2,-0.6937823469281212
gold_oracle,degraded_5x_timeout,2,29,Single-Tool,5,4,5,1.0,1.0,1.0,2837.427615011496,14187.13807505748,0.6,3,-0.9256141422517243
gold_oracle,degraded_5x_timeout,2,30,Single-Tool,5,1,5,1.0,1.0,1.0,3966.469437058632,19832.34718529316,0.4,2,-0.5949704155587948
gold_oracle,degraded_5x_timeout,2,31,Single-Tool,6,4,6,1.0,1.0,1.0,2822.7263449966763,16936.35806998006,0.3333333333333333,2,-0.5080907420994017
qwen_no_latency,degraded_5x_timeout,2,0,Single-Tool,8,4,4,0.75,1.0,0.0,4154.961713042006,16619.846852168022,0.5,2,-0.7485954055650408
qwen_no_latency,degraded_5x_timeout,2,1,Single-Tool,4,2,2,1.0,1.0,1.0,1203.469394962889,2406.938789925778,0.0,0,0.9277918363022266
qwen_no_latency,degraded_5x_timeout,2,2,Single-Tool,4,4,4,1.0,1.0,1.0,5516.3663179678215,22065.465271871286,0.5,2,-0.6619639581561385
qwen_no_latency,degraded_5x_timeout,2,3,Single-Tool,3,2,2,1.0,1.0,1.0,2421.8750085291067,4843.750017058213,0.0,0,0.8546874994882536
qwen_no_latency,degraded_5x_timeout,2,4,Single-Tool,5,5,5,1.0,1.0,1.0,3273.0630166780347,16365.315083390173,0.6,3,-0.9909594525017051
qwen_no_latency,degraded_5x_timeout,2,5,Single-Tool,6,3,3,1.0,1.0,1.0,788.4687835558576,2365.406350667573,0.0,0,0.9290378094799728
qwen_no_latency,degraded_5x_timeout,2,6,Single-Tool,7,2,2,1.0,1.0,1.0,1058.7236654234327,2117.4473308468655,0.0,0,0.936476580074594
qwen_no_latency,degraded_5x_timeout,2,7,Single-Tool,4,2,4,1.0,1.0,1.0,3691.056830127158,14764.227320508631,0.75,3,-0.9429268196152589
qwen_no_latency,degraded_5x_timeout,2,8,Single-Tool,3,2,3,1.0,1.0,1.0,4094.3359645605083,12283.007893681524,0.3333333333333333,1,0.13150976318955432
qwen_no_latency,degraded_5x_timeout,2,9,Single-Tool,10,3,4,0.6666666666666666,1.0,0.0,2398.6513867848103,9594.605547139241,0.25,1,-0.12117149974751057
qwen_no_latency,degraded_5x_timeout,2,10,Single-Tool,5,2,3,1.0,1.0,1.0,2926.3797415547797,8779.139224664339,0.3333333333333333,1,0.23662582326006976
qwen_no_latency,degraded_5x_timeout,2,11,Single-Tool,7,2,2,0.5,1.0,0.0,2302.523417286656,4605.046834573312,0.0,0,0.36184859496280064
qwen_no_latency,degraded_5x_timeout,2,12,Single-Tool,9,6,8,1.0,1.0,1.0,2098.5959765863263,16788.76781269061,0.25,2,-0.5036630343807184
qwen_no_latency,degraded_5x_timeout,2,13,Single-Tool,4,2,2,0.5,1.0,0.0,1606.300127216065,3212.60025443213,0.0,0,0.4036219923670361
qwen_no_latency,degraded_5x_timeout,2,14,Single-Tool,5,1,1,1.0,1.0,1.0,675.2652049146743,675.2652049146743,0.0,0,0.9797420438525598
qwen_no_latency,degraded_5x_timeout,2,15,Single-Tool,4,4,4,1.0,1.0,1.0,2037.1155660353975,8148.46226414159,0.25,1,0.2555461320757523
qwen_no_latency,degraded_5x_timeout,2,16,Single-Tool,5,1,2,1.0,1.0,1.0,1238.5129701971512,2477.0259403943023,0.0,0,0.9256892217881709
qwen_no_latency,degraded_5x_timeout,2,17,Single-Tool,5,3,2,0.6666666666666666,1.0,0.0,481.08667746257595,962.1733549251519,0.5,1,0.13780146601891208
qwen_no_latency,degraded_5x_timeout,2,18,Single-Tool,7,2,2,1.0,1.0,1.0,751.2002007105058,1502.4004014210116,1.0,2,-0.04507201204263034
qwen_no_latency,degraded_5x_timeout,2,19,Single-Tool,5,5,4,0.8,1.0,0.0,3020.304287841566,12081.217151366263,0.25,1,-0.062436514540987864
qwen_no_latency,degraded_5x_timeout,2,20,Single-Tool,5,3,4,1.0,1.0,1.0,3518.0169353431484,14072.067741372593,0.0,0,0.5778379677588221
qwen_no_latency,degraded_5x_timeout,2,21,Single-Tool,3,1,2,1.0,1.0,1.0,4246.616843549399,8493.233687098798,1.0,2,-0.2547970106129639
qwen_no_latency,degraded_5x_timeout,2,22,Single-Tool,4,3,3,1.0,1.0,1.0,1007.378299314824,3022.134897944472,0.3333333333333333,1,0.4093359530616658
qwen_no_latency,degraded_5x_timeout,2,23,Single-Tool,4,1,3,1.0,1.0,1.0,2739.5003385613013,8218.501015683903,0.6666666666666666,2,-0.24655503047051708
qwen_no_latency,degraded_5x_timeout,2,24,Single-Tool,6,2,3,1.0,1.0,1.0,2000.8419904692119,6002.525971407636,0.0,0,0.819924220857771
qwen_no_latency,degraded_5x_timeout,2,25,Single-Tool,7,5,5,0.8,1.0,0.0,1518.5636088673855,7592.818044336927,0.0,0,0.5722154586698922
qwen_no_latency,degraded_5x_timeout,2,26,Single-Tool,3,3,2,0.6666666666666666,1.0,0.0,1025.3628871236738,2050.7257742473475,0.0,0,0.6051448934392462
qwen_no_latency,degraded_5x_timeout,2,27,Single-Tool,4,3,3,1.0,1.0,1.0,4330.456476181468,12991.369428544405,0.3333333333333333,1,0.11025891714366787
qwen_no_latency,degraded_5x_timeout,2,28,Single-Tool,6,5,3,0.6,1.0,0.0,1452.8541838475387,4358.562551542616,0.6666666666666666,2,-0.5307568765462785
qwen_no_latency,degraded_5x_timeout,2,29,Single-Tool,5,4,5,1.0,1.0,1.0,3012.296680871362,15061.483404356808,0.4,2,-0.45184450213070426
qwen_no_latency,degraded_5x_timeout,2,30,Single-Tool,5,1,2,1.0,1.0,1.0,4413.982471930805,8827.96494386161,0.5,1,0.2351610516841517
qwen_no_latency,degraded_5x_timeout,2,31,Single-Tool,6,4,3,0.5,1.0,0.0,3439.887906850046,10319.663720550137,0.3333333333333333,1,-0.3095899116165041
qwen_latency,degraded_5x_timeout,2,0,Single-Tool,8,4,5,0.75,1.0,0.0,4356.282447703461,21781.412238517307,0.6,3,-1.4034423671555194
qwen_latency,degraded_5x_timeout,2,1,Single-Tool,4,2,2,1.0,1.0,1.0,1273.4494570516913,2546.8989141033826,0.5,1,0.4235930325768985
qwen_latency,degraded_5x_timeout,2,2,Single-Tool,4,4,4,1.0,1.0,1.0,4305.987834183206,17223.951336732825,0.75,3,-1.0167185401019847
qwen_latency,degraded_5x_timeout,2,3,Single-Tool,3,2,2,1.0,1.0,1.0,2093.31787977277,4186.63575954554,0.0,0,0.8744009272136338
qwen_latency,degraded_5x_timeout,2,4,Single-Tool,5,5,4,0.8,1.0,0.0,4051.6098835036964,16206.439534014786,0.75,3,-1.1861931860204433
qwen_latency,degraded_5x_timeout,2,5,Single-Tool,6,3,3,1.0,1.0,1.0,991.251669158667,2973.755007476001,0.3333333333333333,1,0.41078734977571996
qwen_latency,degraded_5x_timeout,2,6,Single-Tool,7,2,2,1.0,1.0,1.0,959.8305291849072,1919.6610583698143,0.0,0,0.9424101682489056
qwen_latency,degraded_5x_timeout,2,7,Single-Tool,4,2,3,0.5,1.0,0.0,4734.994875777719,14204.984627333157,0.6666666666666666,2,-0.9261495388199947
qwen_latency,degraded_5x_timeout,2,8,Single-Tool,3,2,2,1.0,1.0,1.0,2998.323244589981,5996.646489179962,1.0,2,-0.17989939467539884
qwen_latency,degraded_5x_timeout,2,9,Single-Tool,10,3,3,1.0,1.0,1.0,803.7127093381214,2411.138128014364,0.0,0,0.9276658561595691
qwen_latency,degraded_5x_timeout,2,10,Single-Tool,5,2,3,1.0,1.0,1.0,2498.860594150429,7496.581782451286,0.6666666666666666,2,-0.22489745347353862
qwen_latency,degraded_5x_timeout,2,11,Single-Tool,7,2,2,0.5,1.0,0.0,2483.4309478400714,4966.861895680143,0.0,0,0.3509941431295957
qwen_latency,degraded_5x_timeout,2,12,Single-Tool,9,6,8,1.0,1.0,1.0,2290.619338005265,18324.95470404212,0.375,3,-1.0497486411212638
qwen_latency,degraded_5x_timeout,2,13,Single-Tool,4,2,3,1.0,1.0,1.0,2905.8746580976717,8717.623974293016,0.3333333333333333,1,0.2384712807712095
qwen_latency,degraded_5x_timeout,2,14,Single-Tool,5,1,1,1.0,1.0,1.0,525.00390288941,525.00390288941,0.0,0,0.9842498829133177
qwen_latency,degraded_5x_timeout,2,15,Single-Tool,4,4,3,0.75,1.0,0.0,997.9540509460279,2993.8621528380836,0.3333333333333333,1,0.16018413541485754
qwen_latency,degraded_5x_timeout,2,16,Single-Tool,5,1,1,1.0,1.0,1.0,1103.068875597747,1103.068875597747,1.0,1,0.4669079337320676
qwen_latency,degraded_5x_timeout,2,17,Single-Tool,5,3,2,0.6666666666666666,1.0,0.0,682.5175989078467,1365.0351978156934,0.0,0,0.6257156107321958
qwen_latency,degraded_5x_timeout,2,18,Single-Tool,7,2,2,1.0,1.0,1.0,940.469784572242,1880.939569144484,1.0,2,-0.0564281870743345
qwen_latency,degraded_5x_timeout,2,19,Single-Tool,5,5,4,0.8,1.0,0.0,2849.685273458181,11398.741093832725,0.25,1,-0.04196223281498168
qwen_latency,degraded_5x_timeout,2,20,Single-Tool,5,3,3,1.0,1.0,1.0,3796.405127143957,11389.215381431872,0.3333333333333333,1,0.15832353855704384
qwen_latency,degraded_5x_timeout,2,21,Single-Tool,3,1,1,1.0,1.0,1.0,2866.1238761538157,2866.1238761538157,0.0,0,0.9140162837153856
qwen_latency,degraded_5x_timeout,2,22,Single-Tool,4,3,3,1.0,1.0,1.0,1217.6096401454506,3652.828920436352,0.3333333333333333,1,0.3904151323869094
qwen_latency,degraded_5x_timeout,2,23,Single-Tool,4,1,3,1.0,1.0,1.0,3685.533282597243,11056.59984779173,0.3333333333333333,1,0.16830200456624822
qwen_latency,degraded_5x_timeout,2,24,Single-Tool,6,2,2,1.0,1.0,1.0,2071.415725302474,4142.831450604948,0.0,0,0.8757150564818516
qwen_latency,degraded_5x_timeout,2,25,Single-Tool,7,5,4,0.6,1.0,0.0,2101.412359330002,8405.649437320008,0.25,1,-0.15216948311960027
qwen_latency,degraded_5x_timeout,2,26,Single-Tool,3,3,3,1.0,1.0,1.0,837.8356200368183,2513.506860110455,0.0,0,0.9245947941966863
qwen_latency,degraded_5x_timeout,2,27,Single-Tool,4,3,3,1.0,1.0,1.0,4110.0521660995155,12330.156498298546,0.3333333333333333,1,0.1300953050510436
qwen_latency,degraded_5x_timeout,2,28,Single-Tool,6,5,3,0.6,1.0,0.0,1561.6341493629245,4684.902448088774,0.3333333333333333,1,-0.040547073442663284
qwen_latency,degraded_5x_timeout,2,29,Single-Tool,5,4,5,1.0,1.0,1.0,3097.091355345315,15485.456776726576,0.8,4,-1.4645637033017973
qwen_latency,degraded_5x_timeout,2,30,Single-Tool,5,1,2,1.0,1.0,1.0,5003.887408062785,10007.77481612557,0.5,1,0.1997667555162329
qwen_latency,degraded_5x_timeout,2,31,Single-Tool,6,4,4,0.75,1.0,0.0,3627.7667024924012,14511.066809969605,0.25,1,-0.18533200429908814
random,normal,3,0,Single-Tool,8,4,8,1.0,1.0,1.0,671.3901109865632,5371.120887892505,0.0,0,0.8388663733632249
random,normal,3,1,Single-Tool,4,2,4,1.0,1.0,1.0,764.3071699399717,3057.2286797598867,0.0,0,0.9082831396072034
random,normal,3,2,Single-Tool,4,4,4,1.0,1.0,1.0,908.2416448853421,3632.9665795413684,0.0,0,0.891011002613759
random,normal,3,3,Single-Tool,3,2,3,1.0,1.0,1.0,836.7608414786973,2510.282524436092,0.0,0,0.9246915242669173
random,normal,3,4,Single-Tool,5,5,5,1.0,1.0,1.0,616.0584835051575,3080.292417525787,0.0,0,0.9075912274742264
random,normal,3,5,Single-Tool,6,3,6,1.0,1.0,1.0,504.31139271207604,3025.8683562724564,0.0,0,0.9092239493118263
random,normal,3,6,Single-Tool,7,2,7,1.0,1.0,1.0,764.6991164945342,5352.89381546174,0.0,0,0.8394131855361477
random,normal,3,7,Single-Tool,4,2,4,1.0,1.0,1.0,661.0686526189409,2644.2746104757634,0.0,0,0.9206717616857271
random,normal,3,8,Single-Tool,3,2,3,1.0,1.0,1.0,815.9597133215146,2447.879139964544,0.0,0,0.9265636258010637
random,normal,3,9,Single-Tool,10,3,8,1.0,1.0,1.0,426.032149253143,3408.257194025144,0.0,0,0.8977522841792457
random,normal,3,10,Single-Tool,5,2,5,1.0,1.0,1.0,769.2740644222162,3846.370322111081,0.0,0,0.8846088903366676
random,normal,3,11,Single-Tool,7,2,7,1.0,1.0,1.0,834.6548178696037,5842.5837250872255,0.0,0,0.8247224882473833
random,normal,3,12,Single-Tool,9,6,8,0.8333333333333334,1.0,0.0,472.98676510925947,3783.8941208740757,0.0,0,0.7198165097071111
random,normal,3,13,Single-Tool,4,2,4,1.0,1.0,1.0,509.0061617444543,2036.0246469778172,0.0,0,0.9389192605906654
random,normal,3,14,Single-Tool,5,1,5,1.0,1.0,1.0,107.3413355016309,536.7066775081545,0.0,0,0.9838987996747554
random,normal,3,15,Single-Tool,4,4,4,1.0,1.0,1.0,397.2175012400321,1588.8700049601284,0.0,0,0.9523338998511961
random,normal,3,16,Single-Tool,5,1,5,1.0,1.0,1.0,559.8037310372763,2799.0186551863817,0.0,0,0.9160294403444086
random,normal,3,17,Single-Tool,5,3,5,1.0,1.0,1.0,98.2273408846132,491.136704423066,0.0,0,0.985265898867308
random,normal,3,18,Single-Tool,7,2,7,1.0,1.0,1.0,611.6572439259875,4281.600707481913,0.0,0,0.8715519787755426
random,normal,3,19,Single-Tool,5,5,5,1.0,1.0,1.0,531.8090401598238,2659.045200799119,0.0,0,0.9202286439760264
random,normal,3,20,Single-Tool,5,3,5,1.0,1.0,1.0,722.4471266046361,3612.2356330231805,0.0,0,0.8916329310093046
random,normal,3,21,Single-Tool,3,1,3,1.0,1.0,1.0,932.2670446142821,2796.8011338428464,0.0,0,0.9160959659847147
random,normal,3,22,Single-Tool,4,3,4,1.0,1.0,1.0,329.3768459047973,1317.507383619189,0.0,0,0.9604747784914244
random,normal,3,23,Single-Tool,4,1,4,1.0,1.0,1.0,604.0629272635073,2416.251709054029,0.0,0,0.9275124487283791
random,normal,3,24,Single-Tool,6,2,6,1.0,1.0,1.0,256.76285992945355,1540.5771595767212,0.0,0,0.9537826852126984
random,normal,3,25,Single-Tool,7,5,7,1.0,1.0,1.0,517.6458106853954,3623.5206747977677,0.0,0,0.891294379756067
random,normal,3,26,Single-Tool,3,3,3,1.0,1.0,1.0,206.0326712928559,618.0980138785677,0.0,0,0.9814570595836429
random,normal,3,27,Single-Tool,4,3,4,1.0,1.0,1.0,767.5385477526044,3070.1541910104174,0.0,0,0.9078953742696875
random,normal,3,28,Single-Tool,6,5,6,1.0,1.0,1.0,828.7087253570917,4972.25235214255,0.0,0,0.8508324294357235
random,normal,3,29,Single-Tool,5,4,5,1.0,1.0,1.0,626.6357130591266,3133.178565295633,0.0,0,0.906004643041131
random,normal,3,30,Single-Tool,5,1,5,1.0,1.0,1.0,795.2297686480987,3976.1488432404935,0.0,0,0.8807155347027852
random,normal,3,31,Single-Tool,6,4,6,1.0,1.0,1.0,545.304159685424,3271.8249581125438,0.0,0,0.9018452512566237
latency_aware,normal,3,0,Single-Tool,8,4,8,1.0,1.0,1.0,703.9604523943743,5631.683619154995,0.0,0,0.8310494914253501
latency_aware,normal,3,1,Single-Tool,4,2,4,1.0,1.0,1.0,675.1078709526151,2700.4314838104606,0.0,0,0.9189870554856862
latency_aware,normal,3,2,Single-Tool,4,4,4,1.0,1.0,1.0,1021.2019763911615,4084.807905564646,0.0,0,0.8774557628330606
latency_aware,normal,3,3,Single-Tool,3,2,3,1.0,1.0,1.0,704.9656541581444,2114.896962474433,0.0,0,0.936553091125767
latency_aware,normal,3,4,Single-Tool,5,5,5,1.0,1.0,1.0,653.6558688823252,3268.279344411626,0.0,0,0.9019516196676512
latency_aware,normal,3,5,Single-Tool,6,3,6,1.0,1.0,1.0,526.0235174732015,3156.141104839209,0.0,0,0.9053157668548237
latency_aware,normal,3,6,Single-Tool,7,2,7,1.0,1.0,1.0,682.2558026836479,4775.790618785535,0.0,0,0.8567262814364339
latency_aware,normal,3,7,Single-Tool,4,2,4,1.0,1.0,1.0,742.5312560606275,2970.12502424251,0.0,0,0.9108962492727247
latency_aware,normal,3,8,Single-Tool,3,2,3,1.0,1.0,1.0,758.0471224715402,2274.1413674146206,0.0,0,0.9317757589775614
latency_aware,normal,3,9,Single-Tool,10,3,8,1.0,1.0,1.0,303.20502102289583,2425.6401681831667,0.0,0,0.927230794954505
latency_aware,normal,3,10,Single-Tool,5,2,5,1.0,1.0,1.0,678.3514325697465,3391.7571628487326,0.0,0,0.898247285114538
latency_aware,normal,3,11,Single-Tool,7,2,7,1.0,1.0,1.0,775.9362345671965,5431.553641970376,0.0,0,0.8370533907408888
latency_aware,normal,3,12,Single-Tool,9,6,8,0.8333333333333334,1.0,0.0,389.8065703821002,3118.4525630568014,0.0,0,0.7397797564416293
latency_aware,normal,3,13,Single-Tool,4,2,4,1.0,1.0,1.0,547.6084754186701,2190.4339016746803,0.0,0,0.9342869829497595
latency_aware,normal,3,14,Single-Tool,5,1,5,1.0,1.0,1.0,119.08868686396166,595.4434343198083,0.0,0,0.9821366969704057
latency_aware,normal,3,15,Single-Tool,4,4,4,1.0,1.0,1.0,444.1662022369311,1776.6648089477244,0.0,0,0.9467000557315682
latency_aware,normal,3,16,Single-Tool,5,1,5,1.0,1.0,1.0,576.8620205803126,2884.310102901563,0.0,0,0.9134706969129531
latency_aware,normal,3,17,Single-Tool,5,3,5,1.0,1.0,1.0,120.26423433550181,601.321171677509,0.0,0,0.9819603648496747
latency_aware,normal,3,18,Single-Tool,7,2,7,1.0,1.0,1.0,577.9394221195992,4045.5759548371943,0.0,0,0.8786327213548841
latency_aware,normal,3,19,Single-Tool,5,5,5,1.0,1.0,1.0,598.6226067679559,2993.1130338397793,0.0,0,0.9102066089848067
latency_aware,normal,3,20,Single-Tool,5,3,5,1.0,1.0,1.0,698.9150575950698,3494.575287975349,0.0,0,0.8951627413607395
latency_aware,normal,3,21,Single-Tool,3,1,3,1.0,1.0,1.0,1045.384498268682,3136.1534948060457,0.0,0,0.9059153951558186
latency_aware,normal,3,22,Single-Tool,4,3,4,1.0,1.0,1.0,258.58413032517024,1034.336521300681,0.0,0,0.9689699043609796
latency_aware,normal,3,23,Single-Tool,4,1,4,1.0,1.0,1.0,615.3488345561491,2461.3953382245963,0.0,0,0.9261581398532621
latency_aware,normal,3,24,Single-Tool,6,2,6,1.0,1.0,1.0,343.7841215666769,2062.7047294000613,0.0,0,0.9381188581179981
latency_aware,normal,3,25,Single-Tool,7,5,7,1.0,1.0,1.0,497.3086656503795,3481.1606595526564,0.0,0,0.8955651802134204
latency_aware,normal,3,26,Single-Tool,3,3,3,1.0,1.0,1.0,230.0656142788496,690.1968428365489,0.0,0,0.9792940947149036
latency_aware,normal,3,27,Single-Tool,4,3,4,1.0,1.0,1.0,617.5461776208218,2470.1847104832873,0.0,0,0.9258944586855014
latency_aware,normal,3,28,Single-Tool,6,5,6,1.0,1.0,1.0,779.1319423799605,4674.791654279763,0.0,0,0.8597562503716072
latency_aware,normal,3,29,Single-Tool,5,4,5,1.0,1.0,1.0,709.1901850875381,3545.950925437691,0.0,0,0.8936214722368693
latency_aware,normal,3,30,Single-Tool,5,1,5,1.0,1.0,1.0,801.1036910073307,4005.5184550366534,0.0,0,0.8798344463489004
