method,step,value
catp_llm_train_loss,10555.0,0.012845
catp_llm_train_loss,10556.0,0.170925
catp_llm_train_loss,10557.0,0.064293
catp_llm_train_loss,10558.0,0.014382
catp_llm_train_loss,10559.0,0.015851
catp_llm_train_loss,10560.0,0.040728
catp_llm_train_loss,10561.0,0.05081
catp_llm_train_loss,10562.0,0.044054
catp_llm_train_loss,10563.0,0.040085
catp_llm_train_loss,10564.0,0.042227
catp_llm_train_loss,10565.0,0.030292
catp_llm_train_loss,10566.0,0.03038
catp_llm_train_loss,10567.0,0.035447
catp_llm_train_loss,10568.0,0.028407
catp_llm_train_loss,10569.0,0.01621
catp_llm_train_loss,10570.0,0.017512
catp_llm_train_loss,10571.0,0.037183
catp_llm_train_loss,10572.0,0.025355
catp_llm_train_loss,10573.0,0.02517
catp_llm_train_loss,10574.0,0.035566
catp_llm_train_loss,10575.0,0.022231
catp_llm_train_loss,10576.0,0.012918
catp_llm_train_loss,10577.0,0.013726
catp_llm_train_loss,10578.0,0.11253
catp_llm_train_loss,10579.0,0.06574
catp_llm_train_loss,10580.0,0.015885
catp_llm_train_loss,10581.0,0.01594
catp_llm_train_loss,10582.0,0.039337
catp_llm_train_loss,10583.0,0.025484
catp_llm_train_loss,10584.0,0.02392
catp_llm_train_loss,10585.0,0.03486
catp_llm_train_loss,10586.0,0.019083
catp_llm_train_loss,10587.0,0.007476
catp_llm_train_loss,10588.0,0.007589
catp_llm_train_loss,10589.0,0.07293
catp_llm_train_loss,10590.0,0.046092
catp_llm_train_loss,10591.0,0.011551
catp_llm_train_loss,10592.0,0.008473
catp_llm_train_loss,10593.0,0.153582
catp_llm_train_loss,10594.0,0.090757
catp_llm_train_loss,10595.0,0.08996
catp_llm_train_loss,10596.0,0.091597
catp_llm_train_loss,10597.0,0.069584
catp_llm_train_loss,10598.0,0.049442
catp_llm_train_loss,10599.0,0.065311
catp_llm_train_loss,10600.0,0.143085
catp_llm_train_loss,10601.0,0.122723
catp_llm_train_loss,10602.0,0.131581
catp_llm_train_loss,10603.0,0.034174
catp_llm_train_loss,10604.0,0.020596
catp_llm_train_loss,10605.0,0.024113
catp_llm_train_loss,10606.0,0.108931
catp_llm_train_loss,10607.0,0.109195
catp_llm_train_loss,10608.0,0.069228
catp_llm_train_loss,10609.0,0.068928
catp_llm_train_loss,10610.0,0.503677
catp_llm_train_loss,10611.0,0.099647
catp_llm_train_loss,10612.0,0.034882
catp_llm_train_loss,10613.0,0.041209
catp_llm_train_loss,10614.0,0.0625
catp_llm_train_loss,10615.0,0.042141
catp_llm_train_loss,10616.0,0.010786
catp_llm_train_loss,10617.0,0.009096
catp_llm_train_loss,10618.0,0.004965
catp_llm_train_loss,10619.0,0.005111
catp_llm_train_loss,10620.0,0.000599
catp_llm_train_loss,10621.0,0.00057
catp_llm_train_loss,10622.0,0.110759
catp_llm_train_loss,10623.0,0.045628
catp_llm_train_loss,10624.0,0.042832
catp_llm_train_loss,10625.0,0.050828
catp_llm_train_loss,10626.0,0.020303
catp_llm_train_loss,10627.0,0.018371
catp_llm_train_loss,10628.0,0.083621
catp_llm_train_loss,10629.0,0.078024
catp_llm_train_loss,10630.0,0.07161
catp_llm_train_loss,10631.0,0.072206
catp_llm_train_loss,10632.0,0.091648
catp_llm_train_loss,10633.0,0.09153
catp_llm_train_loss,10634.0,0.082239
catp_llm_train_loss,10635.0,0.06404
catp_llm_train_loss,10636.0,0.177826
catp_llm_train_loss,10637.0,0.11706
catp_llm_train_loss,10638.0,0.1109
catp_llm_train_loss,10639.0,0.12066
catp_llm_train_loss,10640.0,0.098936
catp_llm_train_loss,10641.0,0.003669
catp_llm_train_loss,10642.0,0.003656
catp_llm_train_loss,10643.0,0.002063
catp_llm_train_loss,10644.0,0.003257
catp_llm_train_loss,10645.0,0.001103
catp_llm_train_loss,10646.0,0.001045
catp_llm_train_loss,10647.0,0.125584
catp_llm_train_loss,10648.0,0.061579
catp_llm_train_loss,10649.0,0.059981
catp_llm_train_loss,10650.0,0.121591
catp_llm_train_loss,10651.0,0.134407
catp_llm_train_loss,10652.0,0.090009
catp_llm_train_loss,10653.0,0.08034
catp_llm_train_loss,10654.0,0.107855
catp_llm_train_loss,10655.0,0.096379
catp_llm_train_loss,10656.0,0.093514
catp_llm_train_loss,10657.0,0.098438
catp_llm_train_loss,10658.0,0.035864
catp_llm_train_loss,10659.0,0.034015
catp_llm_train_loss,10660.0,0.028804
catp_llm_train_loss,10661.0,0.025716
catp_llm_train_loss,10662.0,0.008076
catp_llm_train_loss,10663.0,0.009049
catp_llm_train_loss,10664.0,0.013656
catp_llm_train_loss,10665.0,0.029437
catp_llm_train_loss,10666.0,0.003154
catp_llm_train_loss,10667.0,0.003373
catp_llm_train_loss,10668.0,0.113384
catp_llm_train_loss,10669.0,0.069461
catp_llm_train_loss,10670.0,0.065825
catp_llm_train_loss,10671.0,0.124692
catp_llm_train_loss,10672.0,0.071936
catp_llm_train_loss,10673.0,0.062188
catp_llm_train_loss,10674.0,0.076657
catp_llm_train_loss,10675.0,0.071788
catp_llm_train_loss,10676.0,0.005682
catp_llm_train_loss,10677.0,0.005523
catp_llm_train_loss,10678.0,0.010362
catp_llm_train_loss,10679.0,0.009421
catp_llm_train_loss,10680.0,0.008652
catp_llm_train_loss,10681.0,0.008333
catp_llm_train_loss,10682.0,0.136346
catp_llm_train_loss,10683.0,0.60016
catp_llm_train_loss,10684.0,0.157776
catp_llm_train_loss,10685.0,0.194716
catp_llm_train_loss,10686.0,0.144058
catp_llm_train_loss,10687.0,0.150681
catp_llm_train_loss,10688.0,0.094749
catp_llm_train_loss,10689.0,0.04812
catp_llm_train_loss,10690.0,0.046177
catp_llm_train_loss,10691.0,0.049811
catp_llm_train_loss,10692.0,0.083703
catp_llm_train_loss,10693.0,0.028455
catp_llm_train_loss,10694.0,0.02135
catp_llm_train_loss,10695.0,0.233704
catp_llm_train_loss,10696.0,0.092779
catp_llm_train_loss,10697.0,0.056713
catp_llm_train_loss,10698.0,0.055652
catp_llm_train_loss,10699.0,0.055119
catp_llm_train_loss,10700.0,0.070653
catp_llm_train_loss,10701.0,0.014517
catp_llm_train_loss,10702.0,0.019025
catp_llm_train_loss,10703.0,0.07361
catp_llm_train_loss,10704.0,0.027605
catp_llm_train_loss,10705.0,0.026483
catp_llm_train_loss,10706.0,0.102185
catp_llm_train_loss,10707.0,0.095011
catp_llm_train_loss,10708.0,0.085701
catp_llm_train_loss,10709.0,0.084405
catp_llm_train_loss,10710.0,0.0959
catp_llm_train_loss,10711.0,0.050736
catp_llm_train_loss,10712.0,0.053627
catp_llm_train_loss,10713.0,0.043225
catp_llm_train_loss,10714.0,0.047428
catp_llm_train_loss,10715.0,0.002892
catp_llm_train_loss,10716.0,0.003915
catp_llm_train_loss,10717.0,0.004947
catp_llm_train_loss,10718.0,0.008503
catp_llm_train_loss,10719.0,0.004775
catp_llm_train_loss,10720.0,0.004531
catp_llm_train_loss,10721.0,0.021627
catp_llm_train_loss,10722.0,0.015019
catp_llm_train_loss,10723.0,0.009262
catp_llm_train_loss,10724.0,0.009323
catp_llm_train_loss,10725.0,0.129301
catp_llm_train_loss,10726.0,0.068862
catp_llm_train_loss,10727.0,0.068304
catp_llm_train_loss,10728.0,0.147081
catp_llm_train_loss,10729.0,0.152283
catp_llm_train_loss,10730.0,0.116172
catp_llm_train_loss,10731.0,0.118258
catp_llm_train_loss,10732.0,0.073077
catp_llm_train_loss,10733.0,0.036634
catp_llm_train_loss,10734.0,0.038349
catp_llm_train_loss,10735.0,0.058574
catp_llm_train_loss,10736.0,0.008042
catp_llm_train_loss,10737.0,0.006649
catp_llm_train_loss,10738.0,0.069438
catp_llm_train_loss,10739.0,0.039928
catp_llm_train_loss,10740.0,0.036239
catp_llm_train_loss,10741.0,0.104973
catp_llm_train_loss,10742.0,0.062067
catp_llm_train_loss,10743.0,0.067148
catp_llm_train_loss,10744.0,0.055165
catp_llm_train_loss,10745.0,0.005859
catp_llm_train_loss,10746.0,0.005402
catp_llm_train_loss,10747.0,0.056358
catp_llm_train_loss,10748.0,0.024932
catp_llm_train_loss,10749.0,0.024028
catp_llm_train_loss,10750.0,0.113326
catp_llm_train_loss,10751.0,0.136776
catp_llm_train_loss,10752.0,0.088618
catp_llm_train_loss,10753.0,0.092348
catp_llm_train_loss,10754.0,0.091952
catp_llm_train_loss,10755.0,0.103629
catp_llm_train_loss,10756.0,0.079877
catp_llm_train_loss,10757.0,0.079372
catp_llm_train_loss,10758.0,0.078716
catp_llm_train_loss,10759.0,0.060858
catp_llm_train_loss,10760.0,0.047324
catp_llm_train_loss,10761.0,0.011098
catp_llm_train_loss,10762.0,0.010752
catp_llm_train_loss,10763.0,0.144562
catp_llm_train_loss,10764.0,0.087507
catp_llm_train_loss,10765.0,0.086817
catp_llm_train_loss,10766.0,0.062898
catp_llm_train_loss,10767.0,0.043324
catp_llm_train_loss,10768.0,0.042477
catp_llm_train_loss,10769.0,0.069777
catp_llm_train_loss,10770.0,0.065475
catp_llm_train_loss,10771.0,0.057822
catp_llm_train_loss,10772.0,0.060649
catp_llm_train_loss,10773.0,0.126392
catp_llm_train_loss,10774.0,0.144174
catp_llm_train_loss,10775.0,0.109799
catp_llm_train_loss,10776.0,0.072371
catp_llm_train_loss,10777.0,0.072892
catp_llm_train_loss,10778.0,0.082693
catp_llm_train_loss,10779.0,0.031331
catp_llm_train_loss,10780.0,0.031464
catp_llm_train_loss,10781.0,0.14583
catp_llm_train_loss,10782.0,0.111473
catp_llm_train_loss,10783.0,0.1114
catp_llm_train_loss,10784.0,0.156401
catp_llm_train_loss,10785.0,0.111693
catp_llm_train_loss,10786.0,0.103814
catp_llm_train_loss,10787.0,0.125465
catp_llm_train_loss,10788.0,0.125828
catp_llm_train_loss,10789.0,0.102728
catp_llm_train_loss,10790.0,0.106658
catp_llm_train_loss,10791.0,0.420308
catp_llm_train_loss,10792.0,0.088476
catp_llm_train_loss,10793.0,0.040337
catp_llm_train_loss,10794.0,0.039851
catp_llm_train_loss,10795.0,0.258089
catp_llm_train_loss,10796.0,0.230323
catp_llm_train_loss,10797.0,0.222479
catp_llm_train_loss,10798.0,0.196145
catp_llm_train_loss,10799.0,0.182871
catp_llm_train_loss,10800.0,0.162623
catp_llm_train_loss,10801.0,0.161712
catp_llm_train_loss,10802.0,0.024258
catp_llm_train_loss,10803.0,0.004331
catp_llm_train_loss,10804.0,0.004102
catp_llm_train_loss,10805.0,0.02365
catp_llm_train_loss,10806.0,0.00619
catp_llm_train_loss,10807.0,0.006327
catp_llm_train_loss,10808.0,0.021553
catp_llm_train_loss,10809.0,0.021834
catp_llm_train_loss,10810.0,0.018433
catp_llm_train_loss,10811.0,0.018255
catp_llm_train_loss,10812.0,0.015963
catp_llm_train_loss,10813.0,0.009893
catp_llm_train_loss,10814.0,0.005721
catp_llm_train_loss,10815.0,0.004163
catp_llm_train_loss,10816.0,0.188824
catp_llm_train_loss,10817.0,0.17051
catp_llm_train_loss,10818.0,0.171055
catp_llm_train_loss,10819.0,0.052581
catp_llm_train_loss,10820.0,0.010164
catp_llm_train_loss,10821.0,0.013465
catp_llm_train_loss,10822.0,0.13256
catp_llm_train_loss,10823.0,0.061071
catp_llm_train_loss,10824.0,0.061486
catp_llm_train_loss,10825.0,0.070293
catp_llm_train_loss,10826.0,0.062027
catp_llm_train_loss,10827.0,0.034955
catp_llm_train_loss,10828.0,0.035777
catp_llm_train_loss,10829.0,0.145081
catp_llm_train_loss,10830.0,0.093008
catp_llm_train_loss,10831.0,0.106894
catp_llm_train_loss,10832.0,0.012456
catp_llm_train_loss,10833.0,0.006257
catp_llm_train_loss,10834.0,0.006228
catp_llm_train_loss,10835.0,0.116799
catp_llm_train_loss,10836.0,0.257804
catp_llm_train_loss,10837.0,0.28085
catp_llm_train_loss,10838.0,0.098527
catp_llm_train_loss,10839.0,0.025502
catp_llm_train_loss,10840.0,0.023678
catp_llm_train_loss,10841.0,0.098399
catp_llm_train_loss,10842.0,0.032217
catp_llm_train_loss,10843.0,0.027076
catp_llm_train_loss,10844.0,0.045128
catp_llm_train_loss,10845.0,0.04029
catp_llm_train_loss,10846.0,0.021319
catp_llm_train_loss,10847.0,0.020237
catp_llm_train_loss,10848.0,0.207327
catp_llm_train_loss,10849.0,0.122126
catp_llm_train_loss,10850.0,0.110576
catp_llm_train_loss,10851.0,0.095752
catp_llm_train_loss,10852.0,0.072648
catp_llm_train_loss,10853.0,0.04438
catp_llm_train_loss,10854.0,0.036529
catp_llm_train_loss,10855.0,0.061791
catp_llm_train_loss,10856.0,0.22373
catp_llm_train_loss,10857.0,0.1362
catp_llm_train_loss,10858.0,0.126672
catp_llm_train_loss,10859.0,0.104282
catp_llm_train_loss,10860.0,0.076998
catp_llm_train_loss,10861.0,0.041167
catp_llm_train_loss,10862.0,0.039455
catp_llm_train_loss,10863.0,0.069737
catp_llm_train_loss,10864.0,0.040804
catp_llm_train_loss,10865.0,0.000259
catp_llm_train_loss,10866.0,0.000248
catp_llm_train_loss,10867.0,0.000558
catp_llm_train_loss,10868.0,0.001584
catp_llm_train_loss,10869.0,0.000539
catp_llm_train_loss,10870.0,0.000596
catp_llm_train_loss,10871.0,0.100976
catp_llm_train_loss,10872.0,0.033526
catp_llm_train_loss,10873.0,0.018407
catp_llm_train_loss,10874.0,0.145857
catp_llm_train_loss,10875.0,0.131386
catp_llm_train_loss,10876.0,0.131804
catp_llm_train_loss,10877.0,0.086834
catp_llm_train_loss,10878.0,0.081734
catp_llm_train_loss,10879.0,0.033212
catp_llm_train_loss,10880.0,0.023922
catp_llm_train_loss,10881.0,0.053034
catp_llm_train_loss,10882.0,0.031262
catp_llm_train_loss,10883.0,0.000327
catp_llm_train_loss,10884.0,0.000383
catp_llm_train_loss,10885.0,0.135917
catp_llm_train_loss,10886.0,0.056858
catp_llm_train_loss,10887.0,0.05425
catp_llm_train_loss,10888.0,0.125281
catp_llm_train_loss,10889.0,0.116067
catp_llm_train_loss,10890.0,0.11934
catp_llm_train_loss,10891.0,0.097909
catp_llm_train_loss,10892.0,0.091608
catp_llm_train_loss,10893.0,0.080269
catp_llm_train_loss,10894.0,0.079799
catp_llm_train_loss,10895.0,0.062735
catp_llm_train_loss,10896.0,0.058282
catp_llm_train_loss,10897.0,0.004912
catp_llm_train_loss,10898.0,0.003839
catp_llm_train_loss,10899.0,0.007106
catp_llm_train_loss,10900.0,0.004506
catp_llm_train_loss,10901.0,0.001255
catp_llm_train_loss,10902.0,0.001738
catp_llm_train_loss,10903.0,0.084555
catp_llm_train_loss,10904.0,0.081508
catp_llm_train_loss,10905.0,0.070078
catp_llm_train_loss,10906.0,0.084057
catp_llm_train_loss,10907.0,0.028299
catp_llm_train_loss,10908.0,0.02961
catp_llm_train_loss,10909.0,0.02679
catp_llm_train_loss,10910.0,0.019264
catp_llm_train_loss,10911.0,0.014002
catp_llm_train_loss,10912.0,0.018406
catp_llm_train_loss,10913.0,0.065445
catp_llm_train_loss,10914.0,0.011412
catp_llm_train_loss,10915.0,0.009673
catp_llm_train_loss,10916.0,0.016141
catp_llm_train_loss,10917.0,0.016137
catp_llm_train_loss,10918.0,0.018027
catp_llm_train_loss,10919.0,0.01966
catp_llm_train_loss,10920.0,0.070755
catp_llm_train_loss,10921.0,0.083079
catp_llm_train_loss,10922.0,0.059074
catp_llm_train_loss,10923.0,0.067852
catp_llm_train_loss,10924.0,0.024251
catp_llm_train_loss,10925.0,0.017966
catp_llm_train_loss,10926.0,0.01714
catp_llm_train_loss,10927.0,0.055658
catp_llm_train_loss,10928.0,0.048041
catp_llm_train_loss,10929.0,0.037768
catp_llm_train_loss,10930.0,0.037689
catp_llm_train_loss,10931.0,0.01768
catp_llm_train_loss,10932.0,0.031212
catp_llm_train_loss,10933.0,0.013339
catp_llm_train_loss,10934.0,0.007946
catp_llm_train_loss,10935.0,0.211389
catp_llm_train_loss,10936.0,0.10225
catp_llm_train_loss,10937.0,0.11075
catp_llm_train_loss,10938.0,0.12343
catp_llm_train_loss,10939.0,0.134235
catp_llm_train_loss,10940.0,0.135494
catp_llm_train_loss,10941.0,0.13447
catp_llm_train_loss,10942.0,0.156514
catp_llm_train_loss,10943.0,0.167801
catp_llm_train_loss,10944.0,0.123658
catp_llm_train_loss,10945.0,0.139869
catp_llm_train_loss,10946.0,0.166787
catp_llm_train_loss,10947.0,0.173845
catp_llm_train_loss,10948.0,0.092652
catp_llm_train_loss,10949.0,0.09609
catp_llm_train_loss,10950.0,0.084471
catp_llm_train_loss,10951.0,0.033667
catp_llm_train_loss,10952.0,0.045204
catp_llm_train_loss,10953.0,0.069894
catp_llm_train_loss,10954.0,0.078012
catp_llm_train_loss,10955.0,0.005309
catp_llm_train_loss,10956.0,0.005696
catp_llm_train_loss,10957.0,0.26797
catp_llm_train_loss,10958.0,0.097021
catp_llm_train_loss,10959.0,0.09742
catp_llm_train_loss,10960.0,0.109453
catp_llm_train_loss,10961.0,0.151738
catp_llm_train_loss,10962.0,0.100732
catp_llm_train_loss,10963.0,0.094568
catp_llm_train_loss,10964.0,0.086292
catp_llm_train_loss,10965.0,0.084777
catp_llm_train_loss,10966.0,0.08397
catp_llm_train_loss,10967.0,0.068733
catp_llm_train_loss,10968.0,0.064135
catp_llm_train_loss,10969.0,0.328553
catp_llm_train_loss,10970.0,0.094842
catp_llm_train_loss,10971.0,0.012125
catp_llm_train_loss,10972.0,0.011962
catp_llm_train_loss,10973.0,0.153119
catp_llm_train_loss,10974.0,0.070813
catp_llm_train_loss,10975.0,0.06617
catp_llm_train_loss,10976.0,0.074253
catp_llm_train_loss,10977.0,0.056008
catp_llm_train_loss,10978.0,0.054793
catp_llm_train_loss,10979.0,0.056405
catp_llm_train_loss,10980.0,0.0463
catp_llm_train_loss,10981.0,0.034046
catp_llm_train_loss,10982.0,0.031944
catp_llm_train_loss,10983.0,0.117617
catp_llm_train_loss,10984.0,0.117677
catp_llm_train_loss,10985.0,0.100688
catp_llm_train_loss,10986.0,0.098497
catp_llm_train_loss,10987.0,0.093979
catp_llm_train_loss,10988.0,0.077012
catp_llm_train_loss,10989.0,0.069361
catp_llm_train_loss,10990.0,0.152077
catp_llm_train_loss,10991.0,0.119484
catp_llm_train_loss,10992.0,0.038297
catp_llm_train_loss,10993.0,0.039698
catp_llm_train_loss,10994.0,0.052503
catp_llm_train_loss,10995.0,0.073701
catp_llm_train_loss,10996.0,0.003869
catp_llm_train_loss,10997.0,0.003684
catp_llm_train_loss,10998.0,0.002017
catp_llm_train_loss,10999.0,0.001312
catp_llm_train_loss,11000.0,0.000382
catp_llm_train_loss,11001.0,0.000458
catp_llm_train_loss,11002.0,0.231533
catp_llm_train_loss,11003.0,0.087895
catp_llm_train_loss,11004.0,0.039317
catp_llm_train_loss,11005.0,0.036992
catp_llm_train_loss,11006.0,0.035764
catp_llm_train_loss,11007.0,0.040035
catp_llm_train_loss,11008.0,0.018916
catp_llm_train_loss,11009.0,0.018822
catp_llm_train_loss,11010.0,0.061881
catp_llm_train_loss,11011.0,0.034697
catp_llm_train_loss,11012.0,0.033175
catp_llm_train_loss,11013.0,0.026205
catp_llm_train_loss,11014.0,0.026738
catp_llm_train_loss,11015.0,0.009618
catp_llm_train_loss,11016.0,0.010558
catp_llm_train_loss,11017.0,0.167621
catp_llm_train_loss,11018.0,0.127311
catp_llm_train_loss,11019.0,0.120955
catp_llm_train_loss,11020.0,0.076083
catp_llm_train_loss,11021.0,0.063952
catp_llm_train_loss,11022.0,0.035034
catp_llm_train_loss,11023.0,0.032723
catp_llm_train_loss,11024.0,0.022613
catp_llm_train_loss,11025.0,0.02117
catp_llm_train_loss,11026.0,0.005554
catp_llm_train_loss,11027.0,0.005967
catp_llm_train_loss,11028.0,0.137609
catp_llm_train_loss,11029.0,0.147816
catp_llm_train_loss,11030.0,0.127686
catp_llm_train_loss,11031.0,0.126882
catp_llm_train_loss,11032.0,0.104738
catp_llm_train_loss,11033.0,0.158093
catp_llm_train_loss,11034.0,0.094387
catp_llm_train_loss,11035.0,0.094002
catp_llm_train_loss,11036.0,0.119446
catp_llm_train_loss,11037.0,0.13452
catp_llm_train_loss,11038.0,0.113491
catp_llm_train_loss,11039.0,0.119119
catp_llm_train_loss,11040.0,0.174735
catp_llm_train_loss,11041.0,0.106228
catp_llm_train_loss,11042.0,0.102217
catp_llm_train_loss,11043.0,0.297507
catp_llm_train_loss,11044.0,0.298078
catp_llm_train_loss,11045.0,0.254147
catp_llm_train_loss,11046.0,0.252592
catp_llm_train_loss,11047.0,0.11678
catp_llm_train_loss,11048.0,0.083778
catp_llm_train_loss,11049.0,0.078156
catp_llm_train_loss,11050.0,0.142093
catp_llm_train_loss,11051.0,0.06128
catp_llm_train_loss,11052.0,0.053636
catp_llm_train_loss,11053.0,0.056882
catp_llm_train_loss,11054.0,0.068416
catp_llm_train_loss,11055.0,0.01615
catp_llm_train_loss,11056.0,0.017011
catp_llm_train_loss,11057.0,0.038066
catp_llm_train_loss,11058.0,0.014088
catp_llm_train_loss,11059.0,0.013657
catp_llm_train_loss,11060.0,0.144107
catp_llm_train_loss,11061.0,0.090725
catp_llm_train_loss,11062.0,0.093831
catp_llm_train_loss,11063.0,0.094508
catp_llm_train_loss,11064.0,0.092462
catp_llm_train_loss,11065.0,0.091044
catp_llm_train_loss,11066.0,0.087808
catp_llm_train_loss,11067.0,0.076729
catp_llm_train_loss,11068.0,0.047148
catp_llm_train_loss,11069.0,0.000614
catp_llm_train_loss,11070.0,0.000625
catp_llm_train_loss,11071.0,0.142195
catp_llm_train_loss,11072.0,0.031881
catp_llm_train_loss,11073.0,0.060143
catp_llm_train_loss,11074.0,0.037311
catp_llm_train_loss,11075.0,0.041934
catp_llm_train_loss,11076.0,0.137505
catp_llm_train_loss,11077.0,0.10169
catp_llm_train_loss,11078.0,0.098511
catp_llm_train_loss,11079.0,0.091184
